IRR (%),NPV ($),Equity Multiple,DSCR
16.042573402560322,2418010.7600170383,1.8513067209007499,4.628266802251875
17.12920032209282,2868180.745306446,1.9153209452692195,4.788302363173049
15.613221242107645,2211909.6780568287,1.8154966635096714,4.538741658774178
16.517075365643063,2489658.331674491,1.8327070427262389,4.581767606815597
14.902291591337402,1935497.0529867094,1.7796774804454722,4.44919370111368
18.164226292755803,3357366.9703302504,1.9932117200958335,4.983029300239584
16.55416901196429,2541500.331845545,1.8499881867914014,4.624970466978503
20.206095700233284,4178886.451504972,2.1029876744306533,5.257469186076634
17.936041762703425,3292412.1694256924,1.9902490206186567,4.975622551546642
15.287225457727672,2069219.0539765954,1.792447014714864,4.48111753678716
18.780842221274163,3351305.444018646,1.9471049732007022,4.867762433001756
18.64550280525805,3515640.0185256265,2.008967802763305,5.022419506908262
17.42479450901955,3024956.0826097773,1.9434212811017957,4.858553202754489
16.46439385175631,2601715.163679828,1.8776870877524119,4.6942177193810295
18.0779680870484,3246151.7653518384,1.9654807602051914,4.9137019005129785
16.660482957431945,2748192.2089700596,1.9139525104320299,4.784881276080075
16.676806875965134,2534381.074326478,1.8350149624989112,4.587537406247278
15.041503370572617,2022336.4735309184,1.7997489776754074,4.499372444188519
19.831939710961464,4135507.8748343037,2.1099571659688205,5.274892914922051
17.25142710208065,2909439.8284111423,1.9176799324372105,4.794199831093026
16.74281123722814,2673061.9910219694,1.87812179956907,4.695304498922675
17.25131759917593,2889033.5494400132,1.9114381630900745,4.778595407725186
14.014151658003593,1546642.1537528438,1.7135302375619672,4.283825593904918
14.699443889652697,1792197.3370924518,1.7410579650391396,4.3526449125978495
19.766679212400184,4088845.290882703,2.100673393873775,5.251683484684437
10.96879140140219,367723.89009061456,1.5489843632473133,3.8724609081182835
14.682097867768661,1782219.8788181916,1.7381332145683699,4.345333036420924
22.204207452462498,5129874.064179622,2.2457707595209593,5.614426898802398
19.727243536858442,3971556.4657170335,2.0699407174452724,5.174851793613181
16.053366189025464,2402447.7500322564,1.8443231608408728,4.610807902102182
20.968422597285862,4457753.580538916,2.133258786507465,5.333146966268663
17.33897796008115,2900579.281079108,1.9087227749986493,4.771806937496623
15.235526079086048,2087116.917640891,1.8046185222121016,4.511546305530254
19.266045208337257,3944912.8717179177,2.0950685995748386,5.237671498937097
18.344806231999055,3361295.116127149,1.9794740837607394,4.948685209401849
22.038164127879334,5149917.379508599,2.2591508273421192,5.647877068355299
17.799869239106325,3046127.0059878854,1.9214126563150309,4.803531640787577
19.29356500774768,3657212.0242268685,2.0053399013186946,5.013349753296737
21.120398511969363,4437597.449115052,2.1193653463175086,5.298413365793772
19.062789556489946,3739261.1031840537,2.0480857690428653,5.120214422607162
15.632675884627423,2285708.3925893474,1.841536570904314,4.603841427260785
